Date,Open,High,Low,Close,Volume
2025-02-25,9733.0,9769.0,9715.0,9734.0,139370
2025-02-26,9653.0,9700.0,9624.0,9693.0,32550
2025-02-27,9633.0,9700.0,9607.0,9700.0,23980
2025-02-28,9566.0,9593.0,9469.0,9593.0,45370
2025-03-03,9743.0,9748.0,9694.0,9725.0,20790
2025-03-04,9499.0,9545.0,9430.0,9545.0,42140
2025-03-05,9462.0,9472.0,9422.0,9430.0,85870
2025-03-06,9428.0,9458.0,9415.0,9431.0,32670
2025-03-07,9239.0,9256.0,9189.0,9201.0,57210
2025-03-10,9171.0,9205.0,9141.0,9198.0,118540
2025-03-11,8928.0,9000.0,8828.0,8997.0,67700
2025-03-12,8976.0,8989.0,8955.0,8968.0,43860
2025-03-13,9039.0,9043.0,8905.0,8915.0,14580
2025-03-14,8922.0,8981.0,8901.0,8962.0,117860
2025-03-17,9042.0,9073.0,9030.0,9053.0,35160
2025-03-18,9203.0,9218.0,9176.0,9218.0,29330
2025-03-19,9117.0,9148.0,9112.0,9142.0,20910
2025-03-21,9139.0,9190.0,9136.0,9185.0,12340
2025-03-24,9260.0,9280.0,9248.0,9268.0,24730
2025-03-25,9435.0,9443.0,9396.0,9405.0,24760
2025-03-26,9408.0,9443.0,9401.0,9430.0,22060
2025-03-27,9307.0,9336.0,9288.0,9330.0,39700
2025-03-28,9317.0,9343.0,9304.0,9327.0,16890
2025-03-31,8993.0,8993.0,8938.0,8942.0,54080
2025-04-01,9092.0,9102.0,9062.0,9080.0,20170
2025-04-02,9169.0,9169.0,9136.0,9169.0,17370
2025-04-03,8805.0,8864.0,8763.0,8800.0,90630
2025-04-04,8563.0,8574.0,8431.0,8536.0,71740
2025-04-07,7680.0,7876.0,7680.0,7690.0,137770
2025-04-08,8207.0,8254.0,8159.0,8203.0,80360
2025-04-09,7777.0,7850.0,7619.0,7725.0,143890
2025-04-10,8744.0,8748.0,8608.0,8641.0,102780
2025-04-11,8129.0,8380.0,8050.0,8380.0,71640
2025-04-14,8422.0,8428.0,8322.0,8370.0,87010
2025-04-15,8379.0,8420.0,8370.0,8386.0,42550
2025-04-16,8326.0,8326.0,8200.0,8219.0,28850
2025-04-17,8139.0,8267.0,8128.0,8262.0,65350
2025-04-18,8209.0,8260.0,8175.0,8217.0,7620
2025-04-21,8085.0,8152.0,8000.0,8016.0,40273
2025-04-22,7924.0,7953.0,7864.0,7900.0,35373
2025-04-23,8335.0,8338.0,8232.0,8285.0,35834
2025-04-24,8372.0,8392.0,8290.0,8322.0,42070
2025-04-25,8539.0,8621.0,8528.0,8590.0,57083
2025-04-28,8601.0,8601.0,8551.0,8600.0,45708
2025-04-30,8570.0,8586.0,8545.0,8579.0,24736
2025-05-01,8713.0,8813.0,8708.0,8806.0,42571
2025-05-02,8827.0,8933.0,8822.0,8869.0,45861
2025-05-07,8779.0,8800.0,8730.0,8730.0,24231
2025-05-08,8794.0,8883.0,8777.0,8883.0,11628
2025-05-09,8976.0,8990.0,8947.0,8951.0,24030
2025-05-12,9074.0,9120.0,9066.0,9119.0,72616
2025-05-13,9396.0,9396.0,9340.0,9363.0,41100
2025-05-14,9433.0,9441.0,9394.0,9404.0,20890
2025-05-15,9363.0,9373.0,9307.0,9315.0,18583
2025-05-16,9357.0,9359.0,9304.0,9341.0,17769
2025-05-19,9343.0,9345.0,9297.0,9301.0,23758
2025-05-20,9402.0,9435.0,9315.0,9315.0,27129
2025-05-21,9309.0,9315.0,9223.0,9223.0,6207
2025-05-22,9130.0,9137.0,9098.0,9098.0,18245
2025-05-23,9140.0,9152.0,9085.0,9100.0,11755
2025-05-26,9080.0,9108.0,9060.0,9108.0,9165
2025-05-27,9095.0,9133.0,9045.0,9130.0,5044
2025-05-28,9279.0,9320.0,9259.0,9277.0,14127
2025-05-29,9483.0,9513.0,9451.0,9465.0,46571
2025-05-30,9209.0,9250.0,9176.0,9232.0,29980
2025-06-02,9206.0,9206.0,9140.0,9155.0,13048
2025-06-03,9175.0,9216.0,9170.0,9177.0,56657
2025-06-04,9350.0,9371.0,9325.0,9347.0,29217
2025-06-05,9260.0,9288.0,9251.0,9282.0,22453
2025-06-06,9273.0,9329.0,9273.0,9318.0,10069
2025-06-09,9431.0,9444.0,9397.0,9405.0,13993
2025-06-10,9441.0,9529.0,9414.0,9429.0,15667
2025-06-11,9505.0,9515.0,9481.0,9508.0,16661
2025-06-12,9432.0,9437.0,9372.0,9389.0,29138
2025-06-13,9356.0,9356.0,9234.0,9290.0,74731
2025-06-16,9408.0,9416.0,9381.0,9408.0,20358
2025-06-17,9434.0,9491.0,9433.0,9472.0,40451
2025-06-18,9452.0,9471.0,9434.0,9458.0,19814
2025-06-19,9425.0,9433.0,9366.0,9421.0,27604
2025-06-20,9421.0,9451.0,9410.0,9446.0,17112
2025-06-23,9456.0,9542.0,9444.0,9542.0,40948
2025-06-24,9619.0,9620.0,9573.0,9602.0,76056
2025-06-25,9606.0,9625.0,9579.0,9621.0,34809
2025-06-26,9607.0,9622.0,9593.0,9604.0,40237
2025-06-27,9670.0,9685.0,9645.0,9673.0,18980
2025-06-30,9723.0,9742.0,9695.0,9717.0,14099
2025-07-01,9701.0,9706.0,9669.0,9679.0,24262
